week_end,pruid,prename,prfname,numtotal_atleast1dose,numtotal_partially,numtotal_fully,numtotal_onlyfully,numtotal_additional,numtotal_1additional,numtotal_2nd_additional,numtotal_recent_fullyoradditional,proptotal_atleast1dose,proptotal_partially,proptotal_fully,proptotal_onlyfully,proptotal_additional,proptotal_1additional,proptotal_2nd_additional,proptotal_recent_fullyoradditional,num18plus_atleast1dose,num18plus_partially,num18plus_fully,num18plus_onlyfully,num18plus_additional,num18plus_1additional,num18plus_2nd_additional,num18plus_recent_fullyoradditional,prop18plus_atleast1dose,prop18plus_partially,prop18plus_fully,prop18plus_onlyfully,prop18plus_additional,prop18plus_1additional,prop18plus_2nd_additional,prop18plus_recent_fullyoradditional,num5plus_atleast1dose,num5plus_partially,num5plus_fully,num5plus_onlyfully,num5plus_additional,num5plus_1additional,num5plus_2nd_additional,num5plus_recent_fullyoradditional,prop5plus_atleast1dose,prop5plus_partially,prop5plus_fully,prop5plus_onlyfully,prop5plus_additional,prop5plus_1additional,prop5plus_2nd_additional,prop5plus_recent_fullyoradditional,num12plus_atleast1dose,num12plus_partially,num12plus_fully,num12plus_onlyfully,num12plus_additional,num12plus_1additional,num12plus_2nd_additional,num12plus_recent_fullyoradditional,prop12plus_atleast1dose,prop12plus_partially,prop12plus_fully,prop12plus_onlyfully,prop12plus_additional,prop12plus_1additional,prop12plus_2nd_additional,prop12plus_recent_fullyoradditional
2021-12-04,60,Yukon,Yukon,34075,1543,32532,,,,,,79.0,3.6,75.4,,,,,,31712,1330,30382,,,,,,90.9,3.8,87.1,,,,,,33945,1472,32473,,,,,,83.0,3.6,79.4,,,,,,33929,1472,32457,,,,,,90.3,3.9,86.4,,,,,
2021-12-04,61,Northwest Territories,Territoires du Nord-Ouest,33252,2547,30705,,,,,,76.5,5.9,70.6,,,,,,28977,1010,27967,,,,,,87.3,3.0,84.3,,,,,,33175,2519,30656,,,,,,81.6,6.2,75.4,,,,,,31839,1217,30622,,,,,,87.1,3.3,83.7,,,,,
2021-12-04,62,Nunavut,Nunavut,28030,3822,24208,,,,,,71.1,9.7,61.4,,,,,,23790,2724,21066,,,,,,95.2,10.9,84.3,,,,,,27947,3798,24149,,,,,,79.1,10.8,68.4,,,,,,27306,3165,24141,,,,,,92.8,10.8,82.0,,,,,
2021-12-11,1,Canada,Canada,30996240,1825162,29171078,14993852,1979576,1979576,,,81.0,4.8,76.3,39.2,8.7,8.7,,,27939576,833262,27106314,13746911,1976903,1976903,,,90.1,2.7,87.4,44.3,10.9,10.9,,,30990723,1822702,29168021,14991417,1979201,1979201,,,85.2,5.0,80.2,41.2,9.2,9.2,,,30079704,943104,29136600,14972176,1979188,1979188,,,89.8,2.8,87.0,44.7,10.0,10.0,,
2021-12-11,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,476178,31969,444209,,,,,,91.5,6.1,85.3,,,,,,428159,14298,413861,,,,,,98.1,3.3,94.9,,,,,,476159,31960,444199,,,,,,95.0,6.4,88.7,,,,,,460339,16174,444165,,,,,,98.4,3.5,95.0,,,,,
2021-12-11,11,Prince Edward Island,Île-du-Prince-Édouard,140929,7474,133455,,,,,,85.8,4.5,81.2,,,,,,128244,4071,124173,,,,,,95.4,3.0,92.4,,,,,,140741,7394,133347,,,,,,89.5,4.7,84.8,,,,,,137941,4594,133347,,,,,,94.8,3.2,91.7,,,,,
2021-12-11,12,Nova Scotia,Nouvelle-Écosse,852630,53415,799215,,,,,,85.9,5.4,80.6,,,,,,775259,28885,746374,,,,,,93.8,3.5,90.3,,,,,,852629,53414,799215,,,,,,89.7,5.6,84.1,,,,,,831477,32297,799180,,,,,,94.0,3.7,90.4,,,,,
2021-12-11,13,New Brunswick,Nouveau-Brunswick,668468,46312,622156,548310,73846,73846,,,84.7,5.9,78.8,69.5,9.4,9.4,,,607153,26434,580719,507168,73551,73551,,,92.9,4.0,88.9,77.6,11.3,11.3,,,668141,46163,621978,548253,73725,73725,,,88.4,6.1,82.3,72.5,9.7,9.7,,,650508,28791,621717,547992,73725,73725,,,92.7,4.1,88.6,78.1,10.5,10.5,,
2021-12-11,24,Quebec,Québec,7118239,419438,6698801,,,,,,82.7,4.9,77.9,,,,,,6378212,142460,6235752,,,,,,91.1,2.0,89.0,,,,,,7118071,419270,6698801,,,,,,87.0,5.1,81.9,,,,,,6854698,166650,6688048,,,,,,91.0,2.2,88.8,,,,,
2021-12-11,35,Ontario,Ontario,11944371,655365,11289006,10183387,1105619,1105619,,,80.6,4.4,76.1,68.7,7.5,7.5,,,10793213,295300,10497913,9393600,1104313,1104313,,,89.4,2.4,86.9,77.8,9.1,9.1,,,11940438,653660,11286778,10181182,1105596,1105596,,,84.6,4.6,80.0,72.1,7.8,7.8,,,11613794,331095,11282699,10177105,1105594,1105594,,,89.1,2.5,86.5,78.1,8.5,8.5,,
2021-12-11,46,Manitoba,Manitoba,1102066,73879,1028187,909347,118840,118840,,,79.6,5.3,74.3,65.7,8.6,8.6,,,973204,25268,947936,829240,118696,118696,,,90.6,2.4,88.2,77.2,11.0,11.0,,,1102014,73839,1028175,909336,118839,118839,,,84.7,5.7,79.0,69.9,9.1,9.1,,,1058114,29953,1028161,909322,118839,118839,,,90.0,2.5,87.4,77.3,10.1,10.1,,
2021-12-11,47,Saskatchewan,Saskatchewan,916320,80888,835432,672995,162437,162437,,,77.7,6.9,70.8,57.0,13.8,13.8,,,798223,34562,763661,601543,162118,162118,,,88.0,3.8,84.1,66.3,17.9,17.9,,,915943,80779,835164,672891,162273,162273,,,82.7,7.3,75.4,60.8,14.7,14.7,,,873753,40339,833414,671141,162273,162273,,,87.6,4.0,83.6,67.3,16.3,16.3,,
2021-12-11,48,Alberta,Alberta,3398445,230667,3167778,2661934,505844,505844,,,76.5,5.2,71.3,59.9,11.4,11.4,,,3030472,124917,2905555,2400254,505301,505301,,,87.4,3.6,83.8,69.2,14.6,14.6,,,3398427,230650,3167777,2661933,505844,505844,,,81.2,5.5,75.7,63.6,12.1,12.1,,,3296015,141354,3154661,2648828,505833,505833,,,86.9,3.7,83.2,69.9,13.3,13.3,,
2021-12-11,59,British Columbia,Colombie-Britannique,4280705,215740,4064965,,,,,,82.1,4.1,78.0,,,,,,3942870,132195,3810675,,,,,,90.8,3.0,87.8,,,,,,4280705,215740,4064965,,,,,,85.8,4.3,81.4,,,,,,4209795,146159,4063636,,,,,,90.6,3.1,87.5,,,,,
2021-12-11,60,Yukon,Yukon,34641,2115,32526,,,,,,80.3,4.9,75.4,,,,,,31663,1303,30360,,,,,,90.8,3.7,87.1,,,,,,34499,2042,32457,,,,,,84.4,5.0,79.4,,,,,,33893,1444,32449,,,,,,90.3,3.8,86.4,,,,,
2021-12-11,61,Northwest Territories,Territoires du Nord-Ouest,33811,2942,30869,17879,12990,12990,,,77.8,6.8,71.0,41.1,29.9,29.9,,,28940,910,28030,15106,12924,12924,,,87.2,2.7,84.5,45.5,38.9,38.9,,,33649,2903,30746,17822,12924,12924,,,82.7,7.1,75.6,43.8,31.8,31.8,,,31815,1103,30712,17788,12924,12924,,,87.0,3.0,84.0,48.6,35.3,35.3,,
2021-12-11,62,Nunavut,Nunavut,29437,4958,24479,,,,,,74.7,12.6,62.1,,,,,,23964,2659,21305,,,,,,95.9,10.6,85.3,,,,,,29307,4888,24419,,,,,,83.0,13.8,69.1,,,,,,27562,3151,24411,,,,,,93.7,10.7,82.9,,,,,
2021-12-18,1,Canada,Canada,31285007,2021797,29263210,14049034,3036267,3036267,,,81.8,5.3,76.5,36.7,13.3,13.3,,,27996025,809349,27186676,12792004,3032431,3032431,,,90.3,2.6,87.7,41.2,16.6,16.6,,,31279695,2019692,29260003,14046480,3035728,3035728,,,86.0,5.6,80.5,38.6,14.1,14.1,,,30142541,918324,29224217,14026574,3035713,3035713,,,90.0,2.7,87.3,41.9,15.3,15.3,,
2021-12-18,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,483543,37319,446224,,,,,,92.9,7.2,85.7,,,,,,428944,13285,415659,,,,,,98.3,3.0,95.3,,,,,,483522,37308,446214,,,,,,96.5,7.4,89.1,,,,,,461290,15112,446178,,,,,,98.6,3.2,95.4,,,,,
2021-12-18,11,Prince Edward Island,Île-du-Prince-Édouard,142507,8648,133859,,,,,,86.7,5.3,81.5,,,,,,128514,3964,124550,,,,,,95.6,2.9,92.6,,,,,,142332,8577,133755,,,,,,90.5,5.5,85.1,,,,,,138235,4480,133755,,,,,,95.1,3.1,92.0,,,,,
2021-12-18,12,Nova Scotia,Nouvelle-Écosse,864395,62873,801522,,,,,,87.1,6.3,80.8,,,,,,776664,28231,748433,,,,,,94.0,3.4,90.6,,,,,,864394,62872,801522,,,,,,90.9,6.6,84.3,,,,,,833086,31591,801495,,,,,,94.2,3.6,90.6,,,,,
2021-12-18,13,New Brunswick,Nouveau-Brunswick,675144,50890,624254,508112,116142,116142,,,85.5,6.4,79.1,64.4,14.7,14.7,,,608744,25991,582753,466929,115824,115824,,,93.2,4.0,89.2,71.5,17.7,17.7,,,674848,50757,624091,508044,116047,116047,,,89.2,6.7,82.5,67.2,15.3,15.3,,,652215,28281,623934,507887,116047,116047,,,92.9,4.0,88.9,72.4,16.5,16.5,,
2021-12-18,24,Quebec,Québec,7201347,485269,6716078,,,,,,83.7,5.6,78.1,,,,,,6388831,140365,6248466,,,,,,91.2,2.0,89.2,,,,,,7201171,485093,6716078,,,,,,88.0,5.9,82.1,,,,,,6867123,166016,6701107,,,,,,91.2,2.2,89.0,,,,,
2021-12-18,35,Ontario,Ontario,12038634,719357,11319277,9471329,1847948,1847948,,,81.2,4.9,76.3,63.9,12.5,12.5,,,10815755,289630,10526125,8680126,1845999,1845999,,,89.6,2.4,87.2,71.9,15.3,15.3,,,12035056,717911,11317145,9469229,1847916,1847916,,,85.3,5.1,80.2,67.1,13.1,13.1,,,11638306,325034,11313272,9465358,1847914,1847914,,,89.3,2.5,86.8,72.6,14.2,14.2,,
2021-12-18,46,Manitoba,Manitoba,1113721,82750,1030971,844563,186408,186408,,,80.5,6.0,74.5,61.0,13.5,13.5,,,974967,24729,950238,764042,186196,186196,,,90.7,2.3,88.4,71.1,17.3,17.3,,,1113666,82708,1030958,844551,186407,186407,,,85.6,6.4,79.2,64.9,14.3,14.3,,,1060270,29359,1030911,844504,186407,186407,,,90.2,2.5,87.7,71.8,15.9,15.9,,
2021-12-18,47,Saskatchewan,Saskatchewan,921673,81853,839820,620491,219329,219329,,,78.1,6.9,71.2,52.6,18.6,18.6,,,799783,32951,766832,547888,218944,218944,,,88.1,3.6,84.5,60.4,24.1,24.1,,,921303,81752,839551,620394,219157,219157,,,83.2,7.4,75.8,56.0,19.8,19.8,,,875536,38462,837074,617917,219157,219157,,,87.8,3.9,84.0,62.0,22.0,22.0,,
2021-12-18,48,Alberta,Alberta,3423483,241363,3182120,2545263,636857,636857,,,77.1,5.4,71.6,57.3,14.3,14.3,,,3037813,119704,2918109,2281966,636143,636143,,,87.6,3.5,84.1,65.8,18.3,18.3,,,3423452,241333,3182119,2545262,636857,636857,,,81.8,5.8,76.1,60.8,15.2,15.2,,,3304240,135453,3168787,2531943,636844,636844,,,87.1,3.6,83.6,66.8,16.8,16.8,,
2021-12-18,59,British Columbia,Colombie-Britannique,4321212,240986,4080226,,,,,,82.9,4.6,78.2,,,,,,3951606,126473,3825133,,,,,,91.0,2.9,88.1,,,,,,4321212,240986,4080226,,,,,,86.6,4.8,81.8,,,,,,4219107,139712,4079395,,,,,,90.8,3.0,87.8,,,,,
2021-12-18,60,Yukon,Yukon,35505,2775,32730,22468,10262,10262,,,82.3,6.4,75.9,52.1,23.8,23.8,,,31693,1265,30428,20256,10172,10172,,,90.9,3.6,87.3,58.1,29.2,29.2,,,35248,2731,32517,22345,10172,10172,,,86.2,6.7,79.5,54.6,24.9,24.9,,,33916,1399,32517,22345,10172,10172,,,90.3,3.7,86.6,59.5,27.1,27.1,,
2021-12-18,61,Northwest Territories,Territoires du Nord-Ouest,34048,3003,31045,17428,13617,13617,,,78.3,6.9,71.4,40.1,31.3,31.3,,,29007,838,28169,14641,13528,13528,,,87.4,2.5,84.9,44.1,40.8,40.8,,,33887,2966,30921,17374,13547,13547,,,83.3,7.3,76.0,42.7,33.3,33.3,,,31894,1008,30886,17339,13547,13547,,,87.2,2.8,84.4,47.4,37.0,37.0,,
2021-12-18,62,Nunavut,Nunavut,29795,4711,25084,19380,5704,5704,,,75.6,12.0,63.7,49.2,14.5,14.5,,,23704,1923,21781,16156,5625,5625,,,94.9,7.7,87.2,64.7,22.5,22.5,,,29604,4698,24906,19281,5625,5625,,,83.8,13.3,70.5,54.6,15.9,15.9,,,27323,2417,24906,19281,5625,5625,,,92.8,8.2,84.6,65.5,19.1,19.1,,
2021-12-25,1,Canada,Canada,31473181,2137056,29336125,16180110,5174643,5174643,,,82.3,5.6,76.7,42.3,18.4,18.4,,,28069466,818287,27251179,14656388,5167961,5167961,,,90.5,2.6,87.9,47.3,22.7,22.7,,,31468687,2135735,29332952,16177573,5174018,5174018,,,86.5,5.9,80.7,44.5,19.4,19.4,,,30218293,928621,29289672,16152237,5174003,5174003,,,90.2,2.8,87.5,48.2,21.0,21.0,,
2021-12-25,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,485454,38134,447320,,,,,,93.3,7.3,85.9,,,,,,429632,13009,416623,,,,,,98.5,3.0,95.5,,,,,,485425,38116,447309,,,,,,96.9,7.6,89.3,,,,,,462056,14785,447271,,,,,,98.8,3.2,95.6,,,,,
2021-12-25,11,Prince Edward Island,Île-du-Prince-Édouard,143591,9569,134022,117409,16613,16613,,,87.4,5.8,81.6,71.5,10.1,10.1,,,128666,4010,124656,108082,16574,16574,,,95.7,3.0,92.7,80.4,12.3,12.3,,,143342,9495,133847,117268,16579,16579,,,91.2,6.0,85.1,74.6,10.5,10.5,,,138409,4562,133847,117268,16579,16579,,,95.2,3.1,92.0,80.6,11.4,11.4,,
2021-12-25,12,Nova Scotia,Nouvelle-Écosse,868894,65563,803331,,,,,,87.6,6.6,81.0,,,,,,776674,26602,750072,,,,,,94.0,3.2,90.8,,,,,,868893,65562,803331,,,,,,91.4,6.9,84.5,,,,,,832992,29692,803300,,,,,,94.2,3.4,90.8,,,,,
2021-12-25,13,New Brunswick,Nouveau-Brunswick,677944,52330,625614,473798,151816,151816,,,85.9,6.6,79.3,60.0,19.2,19.2,,,609992,25871,584121,432708,151413,151413,,,93.4,4.0,89.4,66.2,23.2,23.2,,,677674,52216,625458,473748,151710,151710,,,89.6,6.9,82.7,62.7,20.1,20.1,,,653513,28139,625374,473664,151710,151710,,,93.1,4.0,89.1,67.5,21.6,21.6,,
2021-12-25,24,Quebec,Québec,7237204,506483,6730721,,,,,,84.1,5.9,78.2,,,,,,6399763,139628,6260135,,,,,,91.4,2.0,89.4,,,,,,7237025,506304,6730721,,,,,,88.4,6.2,82.3,,,,,,6879390,166529,6712861,,,,,,91.3,2.2,89.1,,,,,
2021-12-25,35,Ontario,Ontario,12114044,761657,11352387,8458886,2893501,2893501,,,81.7,5.1,76.6,57.1,19.5,19.5,,,10848561,290393,10558168,7668322,2889846,2889846,,,89.8,2.4,87.4,63.5,23.9,23.9,,,12111348,760958,11350390,8456924,2893466,2893466,,,85.8,5.4,80.4,59.9,20.5,20.5,,,11671497,326624,11344873,8451409,2893464,2893464,,,89.5,2.5,87.0,64.8,22.2,22.2,,
2021-12-25,46,Manitoba,Manitoba,1119954,85987,1033967,766498,267469,267469,,,80.9,6.2,74.7,55.4,19.3,19.3,,,976841,24375,952466,685366,267100,267100,,,90.9,2.3,88.6,63.8,24.9,24.9,,,1119900,85945,1033955,766487,267468,267468,,,86.0,6.6,79.4,58.9,20.6,20.6,,,1062339,29018,1033321,765853,267468,267468,,,90.3,2.5,87.9,65.1,22.7,22.7,,
2021-12-25,47,Saskatchewan,Saskatchewan,925351,80816,844535,570240,274295,274295,,,78.4,6.8,71.6,48.3,23.2,23.2,,,801444,32252,769192,495382,273810,273810,,,88.3,3.6,84.8,54.6,30.2,30.2,,,924995,80729,844266,570140,274126,274126,,,83.6,7.3,76.3,51.5,24.8,24.8,,,877023,37594,839429,565303,274126,274126,,,88.0,3.8,84.2,56.7,27.5,27.5,,
2021-12-25,48,Alberta,Alberta,3442633,250552,3192081,2372750,819331,819331,,,77.5,5.6,71.8,53.4,18.4,18.4,,,3045372,118303,2927069,2108906,818163,818163,,,87.8,3.4,84.4,60.8,23.6,23.6,,,3442614,250534,3192080,2372749,819331,819331,,,82.3,6.0,76.3,56.7,19.6,19.6,,,3311666,133567,3178099,2358781,819318,819318,,,87.3,3.5,83.8,62.2,21.6,21.6,,
2021-12-25,59,British Columbia,Colombie-Britannique,4358089,274971,4083118,3362789,720329,720329,,,83.6,5.3,78.3,64.5,13.8,13.8,,,3967989,139814,3828175,3108110,720065,720065,,,91.4,3.2,88.2,71.6,16.6,16.6,,,4358089,274971,4083118,3362789,720329,720329,,,87.3,5.5,81.8,67.4,14.4,14.4,,,4236122,153267,4082855,3362526,720329,720329,,,91.2,3.3,87.9,72.4,15.5,15.5,,
2021-12-25,60,Yukon,Yukon,35825,3014,32811,21740,11071,11071,,,83.1,7.0,76.1,50.4,25.7,25.7,,,31746,1242,30504,19535,10969,10969,,,91.0,3.6,87.5,56.0,31.5,31.5,,,35571,2977,32594,21625,10969,10969,,,87.0,7.3,79.7,52.9,26.8,26.8,,,33975,1381,32594,21625,10969,10969,,,90.5,3.7,86.8,57.6,29.2,29.2,,
2021-12-25,61,Northwest Territories,Territoires du Nord-Ouest,34048,3003,31045,17428,13617,13617,,,78.3,6.9,71.4,40.1,31.3,31.3,,,29007,838,28169,14641,13528,13528,,,87.4,2.5,84.9,44.1,40.8,40.8,,,33887,2966,30921,17374,13547,13547,,,83.3,7.3,76.0,42.7,33.3,33.3,,,31894,1008,30886,17339,13547,13547,,,87.2,2.8,84.4,47.4,37.0,37.0,,
2021-12-25,62,Nunavut,Nunavut,30150,4977,25173,18572,6601,6601,,,76.5,12.6,63.9,47.1,16.8,16.8,,,23779,1950,21829,15336,6493,6493,,,95.2,7.8,87.4,61.4,26.0,26.0,,,29924,4962,24962,18469,6493,6493,,,84.7,14.0,70.7,52.3,18.4,18.4,,,27417,2455,24962,18469,6493,6493,,,93.2,8.3,84.8,62.8,22.1,22.1,,
2022-01-01,1,Canada,Canada,31577898,2184983,29392915,15051485,6350076,6350076,,,82.6,5.7,76.9,39.4,22.6,22.6,,,28110014,817346,27292668,13516293,6341000,6341000,,,90.6,2.6,88.0,43.6,27.9,27.9,,,31573349,2183636,29389713,15048929,6349441,6349441,,,86.8,6.0,80.8,41.4,23.8,23.8,,,30260945,927971,29332974,15011404,6349424,6349424,,,90.4,2.8,87.6,44.8,25.8,25.8,,
2022-01-01,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,485985,38233,447752,,,,,,93.4,7.3,86.0,,,,,,430073,13063,417010,,,,,,98.6,3.0,95.6,,,,,,485958,38217,447741,,,,,,97.0,7.6,89.4,,,,,,462525,14822,447703,,,,,,98.9,3.2,95.7,,,,,
2022-01-01,11,Prince Edward Island,Île-du-Prince-Édouard,143793,9657,134136,113760,20376,20376,,,87.5,5.9,81.6,69.2,12.4,12.4,,,128894,4087,124807,104448,20359,20359,,,95.9,3.0,92.8,77.7,15.1,15.1,,,143567,9582,133985,113620,20365,20365,,,91.3,6.1,85.2,72.3,13.0,13.0,,,138636,4651,133985,113620,20365,20365,,,95.3,3.2,92.1,78.1,14.0,14.0,,
2022-01-01,12,Nova Scotia,Nouvelle-Écosse,872959,68440,804519,,,,,,88.0,6.9,81.1,,,,,,778124,27040,751084,,,,,,94.2,3.3,90.9,,,,,,872958,68439,804519,,,,,,91.8,7.2,84.6,,,,,,834696,30209,804487,,,,,,94.4,3.4,91.0,,,,,
2022-01-01,13,New Brunswick,Nouveau-Brunswick,680006,53703,626303,457290,169013,169013,,,86.2,6.8,79.4,57.9,21.4,21.4,,,610807,25920,584887,416351,168536,168536,,,93.5,4.0,89.5,63.7,25.8,25.8,,,679743,53610,626133,457236,168897,168897,,,89.9,7.1,82.8,60.5,22.3,22.3,,,654317,28196,626121,457224,168897,168897,,,93.2,4.0,89.2,65.1,24.1,24.1,,
2022-01-01,24,Quebec,Québec,7251371,512288,6739083,,,,,,84.3,6.0,78.3,,,,,,6406155,138874,6267281,,,,,,91.5,2.0,89.5,,,,,,7251192,512109,6739083,,,,,,88.6,6.3,82.4,,,,,,6886552,166596,6719956,,,,,,91.4,2.2,89.2,,,,,
2022-01-01,35,Ontario,Ontario,12160616,785012,11375604,7692084,3683520,3683520,,,82.0,5.3,76.7,51.9,24.8,24.8,,,10864654,293172,10571482,6893037,3678445,3678445,,,90.0,2.4,87.5,57.1,30.5,30.5,,,12157866,784272,11373594,7690109,3683485,3683485,,,86.1,5.6,80.6,54.5,26.1,26.1,,,11689240,329227,11360013,7676530,3683483,3683483,,,89.7,2.5,87.1,58.9,28.3,28.3,,
2022-01-01,46,Manitoba,Manitoba,1122812,87130,1035682,713166,322516,322516,,,81.1,6.3,74.8,51.5,23.3,23.3,,,977581,24038,953543,631552,321991,321991,,,91.0,2.2,88.7,58.8,30.0,30.0,,,1122756,87086,1035670,713155,322515,322515,,,86.3,6.7,79.6,54.8,24.8,24.8,,,1063185,28577,1034608,712094,322514,322514,,,90.4,2.4,88.0,60.6,27.4,27.4,,
2022-01-01,47,Saskatchewan,Saskatchewan,928167,78878,849289,539326,309963,309963,,,78.7,6.7,72.0,45.7,26.3,26.3,,,802906,31891,771015,461689,309326,309326,,,88.5,3.5,85.0,50.9,34.1,34.1,,,927800,78784,849016,539224,309792,309792,,,83.8,7.1,76.7,48.7,28.0,28.0,,,878273,37103,841170,531378,309792,309792,,,88.1,3.7,84.4,53.3,31.1,31.1,,
2022-01-01,48,Alberta,Alberta,3456323,256700,3199623,2227675,971948,971948,,,77.8,5.8,72.0,50.1,21.9,21.9,,,3052288,118165,2934123,1963805,970318,970318,,,88.0,3.4,84.6,56.6,28.0,28.0,,,3456303,256681,3199622,2227674,971948,971948,,,82.6,6.1,76.5,53.2,23.2,23.2,,,3317965,133176,3184789,2212855,971934,971934,,,87.5,3.5,84.0,58.4,25.6,25.6,,
2022-01-01,59,British Columbia,Colombie-Britannique,4375218,283692,4091526,3253953,837573,837573,,,83.9,5.4,78.5,62.4,16.1,16.1,,,3973724,137166,3836558,2999313,837245,837245,,,91.5,3.2,88.4,69.1,19.3,19.3,,,4375218,283692,4091526,3253953,837573,837573,,,87.7,5.7,82.0,65.2,16.8,16.8,,,4241976,150658,4091318,3253745,837573,837573,,,91.3,3.2,88.1,70.1,18.0,18.0,,
2022-01-01,60,Yukon,Yukon,35887,2982,32905,20638,12267,12267,,,83.2,6.9,76.3,47.9,28.4,28.4,,,31749,1175,30574,18428,12146,12146,,,91.1,3.4,87.7,52.9,34.8,34.8,,,35609,2946,32663,20517,12146,12146,,,87.1,7.2,79.9,50.2,29.7,29.7,,,33981,1318,32663,20517,12146,12146,,,90.5,3.5,87.0,54.6,32.3,32.3,,
2022-01-01,61,Northwest Territories,Territoires du Nord-Ouest,34251,3088,31163,16572,14591,14591,,,78.8,7.1,71.7,38.1,33.6,33.6,,,29086,795,28291,13859,14432,14432,,,87.7,2.4,85.3,41.8,43.5,43.5,,,34094,3054,31040,16522,14518,14518,,,83.8,7.5,76.3,40.6,35.7,35.7,,,31990,950,31040,16522,14518,14518,,,87.5,2.6,84.9,45.2,39.7,39.7,,
2022-01-01,62,Nunavut,Nunavut,30510,5180,25330,17021,8309,8309,,,77.4,13.1,64.3,43.2,21.1,21.1,,,23973,1960,22013,13811,8202,8202,,,95.9,7.8,88.1,55.3,32.8,32.8,,,30285,5164,25121,16919,8202,8202,,,85.7,14.6,71.1,47.9,23.2,23.2,,,27609,2488,25121,16919,8202,8202,,,93.8,8.5,85.4,57.5,27.9,27.9,,
2022-01-08,1,Canada,Canada,31723389,2229195,29494194,13535649,7950964,7950964,,,81.5,5.7,75.8,34.8,27.7,27.7,,,28173497,814801,27358696,11973080,7937596,7937596,,,89.1,2.6,86.5,37.9,34.2,34.2,,,31718213,2227208,29491005,13533148,7950287,7950287,,,85.6,6.0,79.6,36.5,29.1,29.1,,,30327445,926982,29400463,13464363,7950267,7950267,,,88.8,2.7,86.1,39.4,31.6,31.6,,
2022-01-08,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,488197,39502,448695,,,,,,92.8,7.5,85.3,,,,,,430830,12972,417858,,,,,,97.6,2.9,94.6,,,,,,488167,39483,448684,,,,,,96.4,7.8,88.6,,,,,,463346,14702,448644,,,,,,97.8,3.1,94.7,,,,,
2022-01-08,11,Prince Edward Island,Île-du-Prince-Édouard,144604,10228,134376,109250,25126,25126,,,84.7,6.0,78.7,64.0,14.7,14.7,,,129084,4058,125026,99931,25095,25095,,,92.2,2.9,89.3,71.3,17.9,17.9,,,144370,10162,134208,109102,25106,25106,,,88.4,6.2,82.2,66.8,15.4,15.4,,,138837,4629,134208,109102,25106,25106,,,91.7,3.1,88.7,72.1,16.6,16.6,,
2022-01-08,12,Nova Scotia,Nouvelle-Écosse,875792,70937,804855,,,,,,85.9,7.0,78.9,,,,,,778350,27116,751234,,,,,,91.5,3.2,88.3,,,,,,875789,70934,804855,,,,,,89.5,7.3,82.3,,,,,,835092,30272,804820,,,,,,91.7,3.3,88.4,,,,,
2022-01-08,13,New Brunswick,Nouveau-Brunswick,683683,55926,627757,423100,204657,204657,,,84.2,6.9,77.3,52.1,25.2,25.2,,,612182,25856,586326,382284,204042,204042,,,90.9,3.8,87.1,56.8,30.3,30.3,,,683417,55832,627585,423046,204539,204539,,,87.8,7.2,80.6,54.3,26.3,26.3,,,655722,28200,627522,422983,204539,204539,,,90.6,3.9,86.7,58.5,28.3,28.3,,
2022-01-08,24,Quebec,Québec,7272977,518946,6754031,,,,,,83.6,6.0,77.7,,,,,,6417635,138707,6278928,,,,,,90.7,2.0,88.7,,,,,,7272795,518764,6754031,,,,,,87.9,6.3,81.6,,,,,,6899319,166950,6732369,,,,,,90.5,2.2,88.3,,,,,
2022-01-08,35,Ontario,Ontario,12221966,797190,11424776,6739583,4685193,4685193,,,80.9,5.3,75.6,44.6,31.0,31.0,,,10894131,295152,10598979,5921498,4677481,4677481,,,88.3,2.4,85.9,48.0,37.9,37.9,,,12218679,795824,11422855,6737701,4685154,4685154,,,84.9,5.5,79.4,46.8,32.5,32.5,,,11720191,332242,11387949,6702797,4685152,4685152,,,88.1,2.5,85.6,50.4,35.2,35.2,,
2022-01-08,46,Manitoba,Manitoba,1128297,88988,1039309,632255,407054,407054,,,80.1,6.3,73.8,44.9,28.9,28.9,,,979632,23683,955949,549662,406287,406287,,,89.3,2.2,87.1,50.1,37.0,37.0,,,1128240,88942,1039298,632245,407053,407053,,,85.0,6.7,78.3,47.6,30.7,30.7,,,1065393,28283,1037110,630061,407049,407049,,,88.7,2.4,86.4,52.5,33.9,33.9,,
2022-01-08,47,Saskatchewan,Saskatchewan,933261,74705,858556,497821,360735,360735,,,78.1,6.3,71.9,41.7,30.2,30.2,,,805286,31568,773718,413805,359913,359913,,,87.6,3.4,84.1,45.0,39.1,39.1,,,932869,74608,858261,497720,360541,360541,,,83.1,6.6,76.4,44.3,32.1,32.1,,,880529,36640,843889,483348,360541,360541,,,87.1,3.6,83.4,47.8,35.6,35.6,,
